#,Name,G,T%,MSh,7M,FG,A,B,St,2Min,TF,RC,Partido,Jornada,Fecha,Temporada,Link,S,S%,GKGA,S 7M,S% 7M,S FSh,S% FG
17,Tobias Ellebæk,3,100.0,0.0,0.0,3.0,0,0.0,0.0,0,0.0,0,FRISCH AUF! Göppingen vs MT Melsungen,33,"May 29, 2024",2023_24,https://www.daikin-hbl.de/en/match/ab332d15-3961-11ef-8ba6-4f9b0a263832,,,,,,,
22,Erik Persson,1,33.0,2.0,0.0,1.0,0,0.0,0.0,0,1.0,0,FRISCH AUF! Göppingen vs MT Melsungen,33,"May 29, 2024",2023_24,https://www.daikin-hbl.de/en/match/ab332d15-3961-11ef-8ba6-4f9b0a263832,,,,,,,
24,Marcel Schiller,0,0.0,4.0,0.0,0.0,0,0.0,0.0,0,0.0,0,FRISCH AUF! Göppingen vs MT Melsungen,33,"May 29, 2024",2023_24,https://www.daikin-hbl.de/en/match/ab332d15-3961-11ef-8ba6-4f9b0a263832,,,,,,,
28,Franko Lastro,1,33.0,2.0,0.0,1.0,0,0.0,0.0,0,1.0,0,FRISCH AUF! Göppingen vs MT Melsungen,33,"May 29, 2024",2023_24,https://www.daikin-hbl.de/en/match/ab332d15-3961-11ef-8ba6-4f9b0a263832,,,,,,,
41,Till Hermann,3,60.0,2.0,2.0,1.0,0,0.0,0.0,0,1.0,0,FRISCH AUF! Göppingen vs MT Melsungen,33,"May 29, 2024",2023_24,https://www.daikin-hbl.de/en/match/ab332d15-3961-11ef-8ba6-4f9b0a263832,,,,,,,
44,Kresimir Kozina,4,67.0,2.0,0.0,4.0,0,0.0,0.0,0,1.0,0,FRISCH AUF! Göppingen vs MT Melsungen,33,"May 29, 2024",2023_24,https://www.daikin-hbl.de/en/match/ab332d15-3961-11ef-8ba6-4f9b0a263832,,,,,,,
66,Jaka Malus,1,50.0,1.0,0.0,1.0,1,0.0,0.0,0,1.0,0,FRISCH AUF! Göppingen vs MT Melsungen,33,"May 29, 2024",2023_24,https://www.daikin-hbl.de/en/match/ab332d15-3961-11ef-8ba6-4f9b0a263832,,,,,,,
77,David Schmidt,3,43.0,4.0,0.0,3.0,0,0.0,0.0,1,0.0,0,FRISCH AUF! Göppingen vs MT Melsungen,33,"May 29, 2024",2023_24,https://www.daikin-hbl.de/en/match/ab332d15-3961-11ef-8ba6-4f9b0a263832,,,,,,,
12,Julian Buchele,0,,,,,0,,,0,,0,FRISCH AUF! Göppingen vs MT Melsungen,33,"May 29, 2024",2023_24,https://www.daikin-hbl.de/en/match/ab332d15-3961-11ef-8ba6-4f9b0a263832,4.0,25.0,12.0,0.0,0.0,4.0,25.0
16,Marin Sego,0,,,,,0,,,0,,0,FRISCH AUF! Göppingen vs MT Melsungen,33,"May 29, 2024",2023_24,https://www.daikin-hbl.de/en/match/ab332d15-3961-11ef-8ba6-4f9b0a263832,5.0,21.0,19.0,0.0,0.0,5.0,23.0
5,Julius Kühn,1,25.0,3.0,0.0,1.0,0,0.0,0.0,2,3.0,0,FRISCH AUF! Göppingen vs MT Melsungen,33,"May 29, 2024",2023_24,https://www.daikin-hbl.de/en/match/ab332d15-3961-11ef-8ba6-4f9b0a263832,,,,,,,
6,Erik Balenciaga,4,80.0,1.0,0.0,4.0,3,0.0,0.0,0,2.0,0,FRISCH AUF! Göppingen vs MT Melsungen,33,"May 29, 2024",2023_24,https://www.daikin-hbl.de/en/match/ab332d15-3961-11ef-8ba6-4f9b0a263832,,,,,,,
8,Adrian Sipos,3,75.0,1.0,0.0,3.0,1,1.0,1.0,1,0.0,0,FRISCH AUF! Göppingen vs MT Melsungen,33,"May 29, 2024",2023_24,https://www.daikin-hbl.de/en/match/ab332d15-3961-11ef-8ba6-4f9b0a263832,,,,,,,
10,Dainis Kristopans,4,100.0,0.0,0.0,4.0,1,0.0,0.0,0,2.0,0,FRISCH AUF! Göppingen vs MT Melsungen,33,"May 29, 2024",2023_24,https://www.daikin-hbl.de/en/match/ab332d15-3961-11ef-8ba6-4f9b0a263832,,,,,,,
11,Dimitri Ignatow,1,100.0,0.0,0.0,1.0,1,0.0,0.0,0,0.0,0,FRISCH AUF! Göppingen vs MT Melsungen,33,"May 29, 2024",2023_24,https://www.daikin-hbl.de/en/match/ab332d15-3961-11ef-8ba6-4f9b0a263832,,,,,,,
18,Florian Drosten,1,20.0,4.0,0.0,1.0,0,0.0,0.0,0,0.0,0,FRISCH AUF! Göppingen vs MT Melsungen,33,"May 29, 2024",2023_24,https://www.daikin-hbl.de/en/match/ab332d15-3961-11ef-8ba6-4f9b0a263832,,,,,,,
25,Jan Waldgeubach,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0,FRISCH AUF! Göppingen vs MT Melsungen,33,"May 29, 2024",2023_24,https://www.daikin-hbl.de/en/match/ab332d15-3961-11ef-8ba6-4f9b0a263832,,,,,,,
26,Tom Wolf,1,50.0,1.0,0.0,1.0,1,0.0,1.0,0,0.0,0,FRISCH AUF! Göppingen vs MT Melsungen,33,"May 29, 2024",2023_24,https://www.daikin-hbl.de/en/match/ab332d15-3961-11ef-8ba6-4f9b0a263832,,,,,,,
27,Sindre Aho,4,80.0,1.0,0.0,4.0,3,0.0,2.0,0,1.0,0,FRISCH AUF! Göppingen vs MT Melsungen,33,"May 29, 2024",2023_24,https://www.daikin-hbl.de/en/match/ab332d15-3961-11ef-8ba6-4f9b0a263832,,,,,,,
36,Manuel Hörr,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,FRISCH AUF! Göppingen vs MT Melsungen,33,"May 29, 2024",2023_24,https://www.daikin-hbl.de/en/match/ab332d15-3961-11ef-8ba6-4f9b0a263832,,,,,,,
55,Ivan Martinovic,6,86.0,1.0,0.0,6.0,0,0.0,0.0,0,3.0,0,FRISCH AUF! Göppingen vs MT Melsungen,33,"May 29, 2024",2023_24,https://www.daikin-hbl.de/en/match/ab332d15-3961-11ef-8ba6-4f9b0a263832,,,,,,,
73,Timo Kastening,2,100.0,0.0,2.0,0.0,0,0.0,0.0,0,0.0,0,FRISCH AUF! Göppingen vs MT Melsungen,33,"May 29, 2024",2023_24,https://www.daikin-hbl.de/en/match/ab332d15-3961-11ef-8ba6-4f9b0a263832,,,,,,,
1,Adam Morawski,0,,,,,0,,,0,,0,FRISCH AUF! Göppingen vs MT Melsungen,33,"May 29, 2024",2023_24,https://www.daikin-hbl.de/en/match/ab332d15-3961-11ef-8ba6-4f9b0a263832,2.0,67.0,1.0,1.0,100.0,1.0,50.0
16,Nebojsa Simic,0,,,,,0,,,0,,0,FRISCH AUF! Göppingen vs MT Melsungen,33,"May 29, 2024",2023_24,https://www.daikin-hbl.de/en/match/ab332d15-3961-11ef-8ba6-4f9b0a263832,12.0,39.0,19.0,3.0,60.0,9.0,35.0
7,Leif Tissier,8,89.0,1.0,0.0,8.0,2,0.0,0.0,0,3.0,0,Handball Sport Verein Hamburg vs ThSV Eisenach,33,"May 29, 2024",2023_24,https://www.daikin-hbl.de/en/match/ab1f7bde-3961-11ef-b981-4f9b0a263832,,,,,,,
9,Jacob Arenth Lassen,2,67.0,1.0,0.0,2.0,2,0.0,0.0,1,1.0,0,Handball Sport Verein Hamburg vs ThSV Eisenach,33,"May 29, 2024",2023_24,https://www.daikin-hbl.de/en/match/ab1f7bde-3961-11ef-b981-4f9b0a263832,,,,,,,
13,Niklas Weller,5,100.0,0.0,0.0,5.0,0,2.0,0.0,1,2.0,0,Handball Sport Verein Hamburg vs ThSV Eisenach,33,"May 29, 2024",2023_24,https://www.daikin-hbl.de/en/match/ab1f7bde-3961-11ef-b981-4f9b0a263832,,,,,,,
18,Dino Corak,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,1.0,0,Handball Sport Verein Hamburg vs ThSV Eisenach,33,"May 29, 2024",2023_24,https://www.daikin-hbl.de/en/match/ab1f7bde-3961-11ef-b981-4f9b0a263832,,,,,,,
21,Frederik Bo Andersen,4,80.0,0.0,2.0,2.0,1,0.0,0.0,0,1.0,0,Handball Sport Verein Hamburg vs ThSV Eisenach,33,"May 29, 2024",2023_24,https://www.daikin-hbl.de/en/match/ab1f7bde-3961-11ef-b981-4f9b0a263832,,,,,,,
23,Max Niemann,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,Handball Sport Verein Hamburg vs ThSV Eisenach,33,"May 29, 2024",2023_24,https://www.daikin-hbl.de/en/match/ab1f7bde-3961-11ef-b981-4f9b0a263832,,,,,,,
24,Alexander Hartwig,2,100.0,0.0,0.0,2.0,0,0.0,0.0,1,0.0,0,Handball Sport Verein Hamburg vs ThSV Eisenach,33,"May 29, 2024",2023_24,https://www.daikin-hbl.de/en/match/ab1f7bde-3961-11ef-b981-4f9b0a263832,,,,,,,
26,Martin Risom Christensen,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,Handball Sport Verein Hamburg vs ThSV Eisenach,33,"May 29, 2024",2023_24,https://www.daikin-hbl.de/en/match/ab1f7bde-3961-11ef-b981-4f9b0a263832,,,,,,,
27,Thies Bergemann,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,Handball Sport Verein Hamburg vs ThSV Eisenach,33,"May 29, 2024",2023_24,https://www.daikin-hbl.de/en/match/ab1f7bde-3961-11ef-b981-4f9b0a263832,,,,,,,
43,Zoran Ilic,5,71.0,1.0,0.0,5.0,1,0.0,0.0,0,0.0,0,Handball Sport Verein Hamburg vs ThSV Eisenach,33,"May 29, 2024",2023_24,https://www.daikin-hbl.de/en/match/ab1f7bde-3961-11ef-b981-4f9b0a263832,,,,,,,
44,Lennard Benkendorf,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,Handball Sport Verein Hamburg vs ThSV Eisenach,33,"May 29, 2024",2023_24,https://www.daikin-hbl.de/en/match/ab1f7bde-3961-11ef-b981-4f9b0a263832,,,,,,,
55,Azat Valiullin,1,100.0,0.0,0.0,1.0,0,1.0,0.0,0,0.0,0,Handball Sport Verein Hamburg vs ThSV Eisenach,33,"May 29, 2024",2023_24,https://www.daikin-hbl.de/en/match/ab1f7bde-3961-11ef-b981-4f9b0a263832,,,,,,,
77,Dani Baijens,6,55.0,2.0,0.0,6.0,2,1.0,0.0,0,3.0,0,Handball Sport Verein Hamburg vs ThSV Eisenach,33,"May 29, 2024",2023_24,https://www.daikin-hbl.de/en/match/ab1f7bde-3961-11ef-b981-4f9b0a263832,,,,,,,
1,Johannes Bitter,0,,,,,0,,,0,,0,Handball Sport Verein Hamburg vs ThSV Eisenach,33,"May 29, 2024",2023_24,https://www.daikin-hbl.de/en/match/ab1f7bde-3961-11ef-b981-4f9b0a263832,7.0,28.0,18.0,0.0,0.0,7.0,32.0
12,Jens Vortmann,0,,,,,0,,,0,,0,Handball Sport Verein Hamburg vs ThSV Eisenach,33,"May 29, 2024",2023_24,https://www.daikin-hbl.de/en/match/ab1f7bde-3961-11ef-b981-4f9b0a263832,3.0,27.0,8.0,2.0,100.0,1.0,11.0
16,Alexander Pinski,0,,,,,0,,,0,,0,Handball Sport Verein Hamburg vs ThSV Eisenach,33,"May 29, 2024",2023_24,https://www.daikin-hbl.de/en/match/ab1f7bde-3961-11ef-b981-4f9b0a263832,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Timothy Reichmuth,4,100.0,0.0,0.0,4.0,0,0.0,0.0,0,1.0,0,Handball Sport Verein Hamburg vs ThSV Eisenach,33,"May 29, 2024",2023_24,https://www.daikin-hbl.de/en/match/ab1f7bde-3961-11ef-b981-4f9b0a263832,,,,,,,
8,Manuel Zehnder,12,57.0,1.0,3.0,9.0,2,0.0,0.0,0,2.0,0,Handball Sport Verein Hamburg vs ThSV Eisenach,33,"May 29, 2024",2023_24,https://www.daikin-hbl.de/en/match/ab1f7bde-3961-11ef-b981-4f9b0a263832,,,,,,,
9,Mait Patrail,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,Handball Sport Verein Hamburg vs ThSV Eisenach,33,"May 29, 2024",2023_24,https://www.daikin-hbl.de/en/match/ab1f7bde-3961-11ef-b981-4f9b0a263832,,,,,,,
14,Peter Walz,3,60.0,1.0,0.0,3.0,0,1.0,0.0,1,1.0,0,Handball Sport Verein Hamburg vs ThSV Eisenach,33,"May 29, 2024",2023_24,https://www.daikin-hbl.de/en/match/ab1f7bde-3961-11ef-b981-4f9b0a263832,,,,,,,
15,Simone Mengon,3,75.0,0.0,0.0,3.0,0,0.0,0.0,1,0.0,0,Handball Sport Verein Hamburg vs ThSV Eisenach,33,"May 29, 2024",2023_24,https://www.daikin-hbl.de/en/match/ab1f7bde-3961-11ef-b981-4f9b0a263832,,,,,,,
17,Marko Grgic,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,2.0,0,Handball Sport Verein Hamburg vs ThSV Eisenach,33,"May 29, 2024",2023_24,https://www.daikin-hbl.de/en/match/ab1f7bde-3961-11ef-b981-4f9b0a263832,,,,,,,
21,Moritz Ende,2,67.0,1.0,0.0,2.0,0,0.0,0.0,1,1.0,0,Handball Sport Verein Hamburg vs ThSV Eisenach,33,"May 29, 2024",2023_24,https://www.daikin-hbl.de/en/match/ab1f7bde-3961-11ef-b981-4f9b0a263832,,,,,,,
27,Philipp Meyer,3,100.0,0.0,0.0,3.0,1,0.0,0.0,1,0.0,0,Handball Sport Verein Hamburg vs ThSV Eisenach,33,"May 29, 2024",2023_24,https://www.daikin-hbl.de/en/match/ab1f7bde-3961-11ef-b981-4f9b0a263832,,,,,,,
36,Yoav Lumbroso,1,100.0,0.0,0.0,1.0,3,0.0,0.0,0,0.0,0,Handball Sport Verein Hamburg vs ThSV Eisenach,33,"May 29, 2024",2023_24,https://www.daikin-hbl.de/en/match/ab1f7bde-3961-11ef-b981-4f9b0a263832,,,,,,,
39,Malte Donker,1,25.0,1.0,0.0,1.0,2,0.0,0.0,1,1.0,0,Handball Sport Verein Hamburg vs ThSV Eisenach,33,"May 29, 2024",2023_24,https://www.daikin-hbl.de/en/match/ab1f7bde-3961-11ef-b981-4f9b0a263832,,,,,,,
47,Dustin Kraus,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,Handball Sport Verein Hamburg vs ThSV Eisenach,33,"May 29, 2024",2023_24,https://www.daikin-hbl.de/en/match/ab1f7bde-3961-11ef-b981-4f9b0a263832,,,,,,,
52,Justin Kurch,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0,Handball Sport Verein Hamburg vs ThSV Eisenach,33,"May 29, 2024",2023_24,https://www.daikin-hbl.de/en/match/ab1f7bde-3961-11ef-b981-4f9b0a263832,,,,,,,
95,Alexander Saul,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,Handball Sport Verein Hamburg vs ThSV Eisenach,33,"May 29, 2024",2023_24,https://www.daikin-hbl.de/en/match/ab1f7bde-3961-11ef-b981-4f9b0a263832,,,,,,,
1,Matija Spikic,0,,,,,0,,,0,,0,Handball Sport Verein Hamburg vs ThSV Eisenach,33,"May 29, 2024",2023_24,https://www.daikin-hbl.de/en/match/ab1f7bde-3961-11ef-b981-4f9b0a263832,0.0,0.0,4.0,0.0,0.0,0.0,0.0
16,Mateusz Kornecki,0,,,,,0,,,0,,0,Handball Sport Verein Hamburg vs ThSV Eisenach,33,"May 29, 2024",2023_24,https://www.daikin-hbl.de/en/match/ab1f7bde-3961-11ef-b981-4f9b0a263832,1.0,5.0,20.0,1.0,50.0,0.0,0.0
31,Bastian Freitag,0,,,,,0,,,0,,0,Handball Sport Verein Hamburg vs ThSV Eisenach,33,"May 29, 2024",2023_24,https://www.daikin-hbl.de/en/match/ab1f7bde-3961-11ef-b981-4f9b0a263832,3.0,27.0,8.0,0.0,0.0,3.0,27.0
2,Lutz Heiny,1,33.0,0.0,0.0,1.0,2,0.0,0.0,0,2.0,0,HC Erlangen vs TVB Stuttgart,33,"May 29, 2024",2023_24,https://www.daikin-hbl.de/en/match/ab43e016-3961-11ef-8a82-4f9b0a263832,,,,,,,
4,Stephan Seitz,1,33.0,0.0,0.0,1.0,0,0.0,0.0,1,0.0,0,HC Erlangen vs TVB Stuttgart,33,"May 29, 2024",2023_24,https://www.daikin-hbl.de/en/match/ab43e016-3961-11ef-8a82-4f9b0a263832,,,,,,,
7,Yannik Bialowas,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,HC Erlangen vs TVB Stuttgart,33,"May 29, 2024",2023_24,https://www.daikin-hbl.de/en/match/ab43e016-3961-11ef-8a82-4f9b0a263832,,,,,,,
20,Nico Büdel,2,67.0,0.0,0.0,2.0,2,0.0,0.0,0,2.0,0,HC Erlangen vs TVB Stuttgart,33,"May 29, 2024",2023_24,https://www.daikin-hbl.de/en/match/ab43e016-3961-11ef-8a82-4f9b0a263832,,,,,,,
21,Christopher Bissel,4,100.0,0.0,0.0,4.0,0,0.0,0.0,0,0.0,0,HC Erlangen vs TVB Stuttgart,33,"May 29, 2024",2023_24,https://www.daikin-hbl.de/en/match/ab43e016-3961-11ef-8a82-4f9b0a263832,,,,,,,
27,Antonio Metzner,2,67.0,0.0,0.0,2.0,1,0.0,0.0,1,2.0,0,HC Erlangen vs TVB Stuttgart,33,"May 29, 2024",2023_24,https://www.daikin-hbl.de/en/match/ab43e016-3961-11ef-8a82-4f9b0a263832,,,,,,,
28,Jonathan Svensson,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1.0,0,HC Erlangen vs TVB Stuttgart,33,"May 29, 2024",2023_24,https://www.daikin-hbl.de/en/match/ab43e016-3961-11ef-8a82-4f9b0a263832,,,,,,,
33,Nikolai Link,0,0.0,1.0,0.0,0.0,1,1.0,0.0,2,1.0,0,HC Erlangen vs TVB Stuttgart,33,"May 29, 2024",2023_24,https://www.daikin-hbl.de/en/match/ab43e016-3961-11ef-8a82-4f9b0a263832,,,,,,,
42,Simon Jeppsson,3,60.0,1.0,0.0,3.0,5,0.0,0.0,0,3.0,0,HC Erlangen vs TVB Stuttgart,33,"May 29, 2024",2023_24,https://www.daikin-hbl.de/en/match/ab43e016-3961-11ef-8a82-4f9b0a263832,,,,,,,
44,Christoph Steinert,3,75.0,1.0,3.0,0.0,0,0.0,0.0,0,0.0,0,HC Erlangen vs TVB Stuttgart,33,"May 29, 2024",2023_24,https://www.daikin-hbl.de/en/match/ab43e016-3961-11ef-8a82-4f9b0a263832,,,,,,,
67,Hampus Olsson,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,HC Erlangen vs TVB Stuttgart,33,"May 29, 2024",2023_24,https://www.daikin-hbl.de/en/match/ab43e016-3961-11ef-8a82-4f9b0a263832,,,,,,,
95,Tim Gömmel,3,75.0,0.0,0.0,3.0,0,0.0,0.0,0,0.0,0,HC Erlangen vs TVB Stuttgart,33,"May 29, 2024",2023_24,https://www.daikin-hbl.de/en/match/ab43e016-3961-11ef-8a82-4f9b0a263832,,,,,,,
96,Tim Zechel,5,83.0,1.0,0.0,5.0,1,1.0,0.0,0,1.0,0,HC Erlangen vs TVB Stuttgart,33,"May 29, 2024",2023_24,https://www.daikin-hbl.de/en/match/ab43e016-3961-11ef-8a82-4f9b0a263832,,,,,,,
99,Stefan Bauer,2,67.0,1.0,0.0,2.0,0,0.0,0.0,1,1.0,0,HC Erlangen vs TVB Stuttgart,33,"May 29, 2024",2023_24,https://www.daikin-hbl.de/en/match/ab43e016-3961-11ef-8a82-4f9b0a263832,,,,,,,
16,Bertram Obling,0,,,,,1,,,0,,0,HC Erlangen vs TVB Stuttgart,33,"May 29, 2024",2023_24,https://www.daikin-hbl.de/en/match/ab43e016-3961-11ef-8a82-4f9b0a263832,12.0,39.0,19.0,0.0,0.0,12.0,40.0
22,Klemen Ferlin,0,,,,,0,,,0,,0,HC Erlangen vs TVB Stuttgart,33,"May 29, 2024",2023_24,https://www.daikin-hbl.de/en/match/ab43e016-3961-11ef-8a82-4f9b0a263832,2.0,40.0,3.0,0.0,0.0,2.0,50.0
5,Jorge Serrano Villalobos,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,HC Erlangen vs TVB Stuttgart,33,"May 29, 2024",2023_24,https://www.daikin-hbl.de/en/match/ab43e016-3961-11ef-8a82-4f9b0a263832,,,,,,,
6,Daniel Fernandez Jimenez,5,71.0,1.0,3.0,2.0,0,0.0,2.0,0,2.0,0,HC Erlangen vs TVB Stuttgart,33,"May 29, 2024",2023_24,https://www.daikin-hbl.de/en/match/ab43e016-3961-11ef-8a82-4f9b0a263832,,,,,,,
7,Egon Hanusz,4,67.0,1.0,0.0,4.0,3,0.0,1.0,0,3.0,0,HC Erlangen vs TVB Stuttgart,33,"May 29, 2024",2023_24,https://www.daikin-hbl.de/en/match/ab43e016-3961-11ef-8a82-4f9b0a263832,,,,,,,
11,Adam Lönn,1,14.0,4.0,0.0,1.0,3,0.0,0.0,0,1.0,0,HC Erlangen vs TVB Stuttgart,33,"May 29, 2024",2023_24,https://www.daikin-hbl.de/en/match/ab43e016-3961-11ef-8a82-4f9b0a263832,,,,,,,
14,Ante Ivankovic,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,HC Erlangen vs TVB Stuttgart,33,"May 29, 2024",2023_24,https://www.daikin-hbl.de/en/match/ab43e016-3961-11ef-8a82-4f9b0a263832,,,,,,,
17,Samuel Röthlisberger,0,0.0,1.0,0.0,0.0,0,2.0,0.0,0,0.0,0,HC Erlangen vs TVB Stuttgart,33,"May 29, 2024",2023_24,https://www.daikin-hbl.de/en/match/ab43e016-3961-11ef-8a82-4f9b0a263832,,,,,,,
19,Nicolaus Fynn-Luca,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,HC Erlangen vs TVB Stuttgart,33,"May 29, 2024",2023_24,https://www.daikin-hbl.de/en/match/ab43e016-3961-11ef-8a82-4f9b0a263832,,,,,,,
23,Jan Forstbauer,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,HC Erlangen vs TVB Stuttgart,33,"May 29, 2024",2023_24,https://www.daikin-hbl.de/en/match/ab43e016-3961-11ef-8a82-4f9b0a263832,,,,,,,
25,Patrick Zieker,1,100.0,0.0,0.0,1.0,0,0.0,0.0,2,1.0,0,HC Erlangen vs TVB Stuttgart,33,"May 29, 2024",2023_24,https://www.daikin-hbl.de/en/match/ab43e016-3961-11ef-8a82-4f9b0a263832,,,,,,,
30,Sascha Pfattheicher,4,80.0,0.0,0.0,4.0,0,0.0,0.0,0,1.0,0,HC Erlangen vs TVB Stuttgart,33,"May 29, 2024",2023_24,https://www.daikin-hbl.de/en/match/ab43e016-3961-11ef-8a82-4f9b0a263832,,,,,,,
33,Marino Maric,5,62.0,0.0,0.0,5.0,0,0.0,0.0,0,4.0,0,HC Erlangen vs TVB Stuttgart,33,"May 29, 2024",2023_24,https://www.daikin-hbl.de/en/match/ab43e016-3961-11ef-8a82-4f9b0a263832,,,,,,,
49,Martin Slaninka,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,HC Erlangen vs TVB Stuttgart,33,"May 29, 2024",2023_24,https://www.daikin-hbl.de/en/match/ab43e016-3961-11ef-8a82-4f9b0a263832,,,,,,,
12,Silvio Heinevetter,0,,,,,1,,,0,,0,HC Erlangen vs TVB Stuttgart,33,"May 29, 2024",2023_24,https://www.daikin-hbl.de/en/match/ab43e016-3961-11ef-8a82-4f9b0a263832,7.0,32.0,15.0,1.0,50.0,6.0,30.0
16,Miljan Vujovic,0,,,,,1,,,0,,0,HC Erlangen vs TVB Stuttgart,33,"May 29, 2024",2023_24,https://www.daikin-hbl.de/en/match/ab43e016-3961-11ef-8a82-4f9b0a263832,1.0,10.0,9.0,0.0,0.0,1.0,12.0
2,Lukas Hutecek,3,60.0,0.0,0.0,3.0,3,1.0,1.0,0,1.0,0,TBV Lemgo Lippe vs HBW Balingen-Weilstetten,33,"May 29, 2024",2023_24,https://www.daikin-hbl.de/en/match/ab55487d-3961-11ef-a936-4f9b0a263832,,,,,,,
3,Nicolai Theilinger,1,100.0,0.0,0.0,1.0,0,0.0,0.0,0,3.0,0,TBV Lemgo Lippe vs HBW Balingen-Weilstetten,33,"May 29, 2024",2023_24,https://www.daikin-hbl.de/en/match/ab55487d-3961-11ef-a936-4f9b0a263832,,,,,,,
4,Samuel Zehnder,6,100.0,0.0,2.0,4.0,0,0.0,0.0,0,0.0,0,TBV Lemgo Lippe vs HBW Balingen-Weilstetten,33,"May 29, 2024",2023_24,https://www.daikin-hbl.de/en/match/ab55487d-3961-11ef-a936-4f9b0a263832,,,,,,,
5,Jan Brosch,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,TBV Lemgo Lippe vs HBW Balingen-Weilstetten,33,"May 29, 2024",2023_24,https://www.daikin-hbl.de/en/match/ab55487d-3961-11ef-a936-4f9b0a263832,,,,,,,
7,Ben Conner Battermann,2,100.0,0.0,0.0,2.0,1,0.0,0.0,0,0.0,0,TBV Lemgo Lippe vs HBW Balingen-Weilstetten,33,"May 29, 2024",2023_24,https://www.daikin-hbl.de/en/match/ab55487d-3961-11ef-a936-4f9b0a263832,,,,,,,
8,Frederik Simak,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,TBV Lemgo Lippe vs HBW Balingen-Weilstetten,33,"May 29, 2024",2023_24,https://www.daikin-hbl.de/en/match/ab55487d-3961-11ef-a936-4f9b0a263832,,,,,,,
10,Emil Buhl Lærke,7,54.0,0.0,0.0,7.0,0,0.0,0.0,0,0.0,0,TBV Lemgo Lippe vs HBW Balingen-Weilstetten,33,"May 29, 2024",2023_24,https://www.daikin-hbl.de/en/match/ab55487d-3961-11ef-a936-4f9b0a263832,,,,,,,
14,Bobby Schagen,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,TBV Lemgo Lippe vs HBW Balingen-Weilstetten,33,"May 29, 2024",2023_24,https://www.daikin-hbl.de/en/match/ab55487d-3961-11ef-a936-4f9b0a263832,,,,,,,
21,Leve Carstensen,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,TBV Lemgo Lippe vs HBW Balingen-Weilstetten,33,"May 29, 2024",2023_24,https://www.daikin-hbl.de/en/match/ab55487d-3961-11ef-a936-4f9b0a263832,,,,,,,
23,Tim Suton,2,100.0,0.0,0.0,2.0,4,0.0,0.0,0,0.0,0,TBV Lemgo Lippe vs HBW Balingen-Weilstetten,33,"May 29, 2024",2023_24,https://www.daikin-hbl.de/en/match/ab55487d-3961-11ef-a936-4f9b0a263832,,,,,,,
24,Lukas Zerbe,8,100.0,0.0,1.0,7.0,0,0.0,1.0,0,1.0,0,TBV Lemgo Lippe vs HBW Balingen-Weilstetten,33,"May 29, 2024",2023_24,https://www.daikin-hbl.de/en/match/ab55487d-3961-11ef-a936-4f9b0a263832,,,,,,,
25,Niels Gerardus Versteijnen,6,60.0,3.0,0.0,6.0,4,0.0,0.0,0,3.0,0,TBV Lemgo Lippe vs HBW Balingen-Weilstetten,33,"May 29, 2024",2023_24,https://www.daikin-hbl.de/en/match/ab55487d-3961-11ef-a936-4f9b0a263832,,,,,,,
39,Torben Hübke,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,TBV Lemgo Lippe vs HBW Balingen-Weilstetten,33,"May 29, 2024",2023_24,https://www.daikin-hbl.de/en/match/ab55487d-3961-11ef-a936-4f9b0a263832,,,,,,,
40,Thore Oetjen,0,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0,TBV Lemgo Lippe vs HBW Balingen-Weilstetten,33,"May 29, 2024",2023_24,https://www.daikin-hbl.de/en/match/ab55487d-3961-11ef-a936-4f9b0a263832,,,,,,,
